いすらむきょう,イスラム教,ສາດສະຫນາອິດສະລາມ,saat sa hnaa it sa laam
いすらむきょうと,イスラム教徒,ຊາວອິດສະລາມ,xaaw it sa laam
いせえび,伊勢えび/イセエビ,ກຸ້ງມັງກອນ,kung2 mang kohn
いせき,移籍,ຍ້າຍ,nyaay2
いせき,遺跡,ບູຮານສະຖານ,buu haan sa htaan
いせき,遺跡,ສະຖານທີບູຮານ,sa htaan thii buu haan
いそいで,急いで,ໄວໆ,wai #
いそがしい,忙しい,ຄາວຽກ,khaa wiak
いそがしい,忙しい,ບໍ່ຫວ່າງ,boh1 hvaang1
いそがしい,忙しい,ວຽກຫລາຍ,wiak hlaay
いそぐ,急ぐ,ຟ້າວ,faaw2
いた,板,ກະດານ,ka daan
いた,板,ຂຽງ,hkiang
いたい,痛い,ປວດ,puat
いたい,痛い,ເຈັບ,jep
いたい,痛い,ແສບ,saep
いたいっ,痛いっ！,ໂອຍ,ooy
いたす,致す,ເຮັດ,het
いたずら,悪戯,ຂີ້ດື້,hkii2 deu2
いたずら,悪戯,ເຮັດຮ້າຍ,het haay2
いただきます,いただきます,ຂອບໃຈສຳລັບອາຫານ,hkohp jay sam lap aa hhaan
いただく,頂く,ໄດ້ຮັບ,dai2 hap
いたみどめ,痛み止め,ຢາແກ້ເຈັບ,yaa kae2 jep
いためる,炒める,ຂົ້ວ,hkua2
いためる,炒める,ຜັດ,hpat
いたりあ,イタリア,ອີຕາລີ,ii thaa lii
いたる,（～に）いたる,ເຖິງ,htoeng
いち,位置,ຕ່ຳແຫນງ,tam1 hnaeng
いち,一（=１）,ຫນຶ່ງ,hnueng1
いちがつ,１月,ເດືອນມັງກອນ,deuan mang kohn
いちがつ,１月,ເດືອນຫນຶ່ງ,deuan hnueng1
いちご,苺/イチゴ,ຫມາກສະຕໍເບີລີ້,hmaak sa toh ber lii2
いちじ,１時,ຊົ່ວຄາວ,xua1 khaaw
いちじ,１時,ຫນຶ່ງໂມງ,hnueng1 moong
いちじかん,１時間,ຊົ່ວໂມງດຽວ,xua1 moong diaw
いちどだけ,一度だけ,ພຽງຄັ້ງດຽວ,phiang khang2 diaw
いちば,市場,ຕະຫລາດ,ta hlaat
いちばん,一番,ທີສຸດ,thii sut
いちばん,一番,ທີຫນຶ່ງ,thii hnueng1
いちばんめ,一番目,ອັນດັບຫນຶ່ງ,an dap hnueng1
いちぶ,一部（分）,ສ່ວນຫນຶ່ງ,suan1 hnueng1
いちょう,胃腸,ກະເພາະກັບລຳໄສ້,ka pho' kap lam sai2
いちょうやく,胃腸薬,ຢາດີກະເພາະ,yaa dii ka pho'
いちりゅう,一流,ຊັ້ນທີ່ຫນຶ່ງ,xan2 thii1 hnueng1
いちりんしゃ,一輪車,ລົດຖີບກົງດຽວ,lot htiip kong diaw
いちわり,１割,ສິບເປີເຊັນ,sip per xen
いちわりびき,１割引き,ລຸດສິບເປີເຊັນ,lut sip per xen
いつ,いつ,ຍາມໃດ,nyaam day
いつ,いつ,ເມື່ອໃດ,meua1 day
いつ,いつ,ເວລາໃດ,wela day
いつ,通る,ໄປຜ່ານ,pai hpaan1
いっか,一家,ຄອບຄົວ,khohp khua
いつか,いつか,ບາງມື້,baang meu2
いつか,いつか,ມື້ໃດມື້ຫນຶ່ງ,meu2 day meu2 hnueng1
いつか,５日,ວັນທີຫ້າ,wan thii hhaa2
いっかいだけ,１回だけ,ເທື່ອດຽວ,theua1 diaw
いつくしむ,慈しむ,ຖະຫມອມຮັກ,hta hmohm hak
いっこ,１個,ອັນດຽວ,an diaw
いっこだけ,いっこだけ,ດຽວ,diaw
いっしょう,一生,ຕະຫລອດຊີວິດ,ta hloht xii wit
いっしょうけんめい,一生懸命,ພະຍາຍາມ,pha nyaa nyaam
いっしょうけんめい,一生懸命,ພະຍາຍາມເຕັມທີ່,pha nyaa nyaam tem thii1
いっしょに,一緒に,ດ້ວຍກັນ,duay2 kan
いっしょに,一緒に,ນຳກັນ,nam kan
いっしょに,一緒に,ພ້ອມກັນ,phohm2 kan
いったい,いったい,ເປັນຫຍັງ,pen hyang
いっち,一致,ຕົກລົງ,tok long
いつつ,五つ,ຫ້າອັນ,hhaa2 an
いってきます,行って来ます,ໄປກ່ອນເດີ້,pai kohn1 der2
いつでも,いつでも,ມື້ໃດກໍ່ໄດ້,meu2 day koh1 dai2
いつでも,いつでも,ເປັນປົກກະຕິ,pen pok ka ti
いつでも,いつでも,ເວລາຫຍັງກໍ່ໄດ້,wee laa hyang koh1 dai2
いっとう,一等,ຊັ້ນຫນຶ່ງ,xan2 hnueng1
いっとう,一等,ທີຫນຶ່ງ,thii hnueng1
いっぱい,いっぱい,ລາຍ,laay
いっぱい,いっぱい,ອີ່ມ,iim1
いっぱい,いっぱい,ເຕັມ,tem
いっぱん,一般,ທົ່ວໄປ,thua1 pai
いっぱんてき,一般的,ໂດຍທົ່ວໄປ,dooy thua1 pai
いっぱんに,一般に,ໂດຍທົ່ວໄປ,dooy thua1 pai
いっぱんめいし,一般名詞,ຄຳນາມທຳມະດາ,kham naam tham ma daa
いっぽう,一方,ດ້ານດຽວ,daan2 diaw
いっぽうつうこう,一方通行,ທາງດຽວ,thang diaw
いっぽうてき,一方的,ດ້ານຫນຶ່ງ,daan2 hnueng1
いっぽん,１本,ເສັ້ນດຽວ,sen2 diaw
いつも,いつも,ຕະລອດ,ta loht
いつも,いつも,ຕາມປົກກະຕິ,taam pok ka ti
いつも,いつも,ທຸກຄັ້ງ,thuk khang2
いつも,いつも,ສະເຫມີ,sa hmer
いつも,いつも,ເປັນປົກກະຕິ,pen pok ka ti
いつも,いつも,ເປັນປະຈຳ,pen pa jam
いてざ,射手座,ລາສີທະນູ,laa sii tha nuu
いでん,遺伝,ກຳມະພັນ,kam ma phan
いでん,遺伝,ເຊື້ອຊາດ,xeua2 xaat
いと,糸,ເສັ້ນດ້າຍ,sen2 daay2
いど,井戸,ນ້ຳສ້າງ,nam2 saang2
いど,井戸,ບໍ່ນ້ຳ,boh1 nam2
いど,緯度,ເສັ້ນຂະຫນານ,sen2 hka hnaan
いど,緯度,ເສັ້ນລະຕິຈູດ,sen2 la ti juut
いどう,移動,ເຄື່ອນທີ່,kheuan1 thii1
いとこ,いとこ,ລູກເອື້ອຍລູກນ້ອງ,luuk euay2 luuk nohng2
いどし,亥年,ປີກຸນ,pii kun
いとしい,いとしい,ທີ່ຮັກ,thii1 hak
いどむ,挑む,ທ້າທາຍ,thaa2 thaay
いない,（～て）いない,ຍັງບໍ່,nyang boh1
いない,以内,ບໍ່ເກີນ,boh1 kern
いない,以内,ຫນ້ອຍກວ່າ,hnohy2 kwaa1
いなか,いなか,ບ້ານນອກ,baan2 nohk
いなずま,稲妻,ຟ້າແມບເຫລື້ອມ,faa2 meap hleuam2
いぬ,犬/イヌ,ຫມາ,hmaa
いぬどし,戌年,ປີຈຳ,pii jam
いね,稲,ຕົ້ນເຂົ້າ,ton2 hkao2
いねかり,稲刈り,ກ່ຽວເຂົ້າ,kiaw1 hkao2
いねむりうんてん,居眠り運転,ຂັບລົດເຊືອກໄປ,hkap lot xeuak pai
いのしし,猪/イノシシ,ຫມູປ່າ,hmuu paa1
いのち,命,ຊີວິດ,xii wit
いのる,祈る,ຂໍໃຫ້,hkoh hhay2
いのる,（しあわせを）祈る,ພາວະນາ,phaa wa naa
いばる,いばる,ຖືຕົວ,hteu tua
いはん,違反,ຜິດກົດຫມາຍ,hpit kot hmaay
いびき,鼾,ສຽງກົນ,sian kon
いびきをかく,鼾をかく,ນອນກົນ,nohn kon
いぼ,イボ,ຂີ້ກະຕອດ,hkii2 ka toht
いほう,違法,ຜິດກົດຫມາຍ,hpit kot hmaay
いま,今,ດຽວນີ້,diaw nii2
いま,今,ຕອນນີ້,tohn nii2
いま,居間,ຫ້ອງຮັບແຂກ,hhohng2 hap hkaek
いま,居間,ຫ້ອງໂຖງ,hhohng2 htoong
いまでは,今では,ທຸກວັນນີ້,thuk wan nii2
いままで,今まで,ເມື່ອກ່ອນ,meua1 kohn1
いみ,意味,ຄວາມຫມາຍ,khwaam hmaay
いみ,意味,ຫມາຍຄວາມວ່າ,hmaay khwaam waa1
いみ,意味,ຫມາຍເຖິງ,hmaay htoeng
いみ,意味,ແປວ່າ,pae waa1
いも,芋,ມັນ,man
いもうと,妹,ນ້ອງສາວ,nohng2 saaw
いや,嫌,ບໍ່ຢາກ,boh1 yaak
いやがる,嫌がる,ຊັງ,xang
いやけがさす,嫌気がさす,ລຳຄານ,lam khaan
いやになる,嫌になる,ບໍ່ເອົາແລ້ວ,boh1 ao laew2
いやりんぐ,イヤ・リング,ຕ້າງຫູ,taang2 hhuu
いらい,依頼,ຂໍຮ້ອງ,hkoh hohng2
いらい,以来,ຕັ້ງແຕ່,tang2 tae1
いらいら,いらいら,ຄຽດ,khiat
いらく,イラク,ອີຣັກ,ii rak
いらく,イラク,ອີລັກ,ii lak
いらすとれーたー,イラストレーター,ນັກຂຽນພາບປະກອບ,nak hkian phaap pa kohp
いらっしゃいませ,いらっしゃいませ,ຍິນດີຕ້ອນຮັບ,nyin dii toh2 hap
いらっしゃる,いらっしゃる,ມາ,maa
いらっしゃる,いらっしゃる,ຢູ່,yuu1
いらっしゃる,いらっしゃる,ແມ່ນ,maen1
いらっしゃる,いらっしゃる,ໄປ,pai
いらない,要らない,ບໍ່ຈຳເປັນ,boh1 jam pen
いらない,要らない,ບໍ່ຕ້ອງການ,boh1 tohng2 kaan
いらない,要らない,ບໍ່ຢາກໄດ້,boh1 yaak dai2
いらない,要らない,ບໍ່ເອົາ,boh1 ao
いらん,イラン,ອີຣານ,ii raan
いりえ,入り江,ອ່າວ,aaw1
いりぐち,入り口,ທາງເຂົ້າ,thaang hkao2
いりたまご,炒り玉子,ໄຂ່ຂົ້ວ,hkai1 hkua2
いる,（～て）いる,ກຳລັງ,kam lang
いる,炒る,ຂົ້ວ,hkua2
いる,要る,ຈຳເປັນ,jam pen
いる,要る,ຕ້ອງການ,tohng2 kaan
いる,（～が）居る,ມີ,mii
いる,（～が）居る,ມີຢູ່,mii yuu1
いる,（～が）居る,ຢູ່,yuu1
いる,要る,ຢາກໄດ້,yaak dai2
いる,要る,ເອົາ,ao
いれずみ,入れ墨,ຮອຍສັກ,hohy sak
いれずみをいれる,（～に）入れ墨を入れる,ສັກລາຍ,sak laay
いれちがいになる,入れ違いになる,ສວນທາງກັນ,suan thaan kan
いれば,入れ歯,ແຂ້ວປອມ,hkaew2 pohm
いれる,（お茶を）入れる,ຊົງ(ຊາ),xong
いれる,入れる,ເອົາໃສ່,ao say1
いれる,入れる,ໃສ່,say1
いろ,色,ສີ,sii
いろいろ,いろいろ,ຫລາຍຢ່າງ,hlaay yaang1
いろいろ,いろいろ,ຫລາຍສິ່ງຫລາຍຢ່າງ,hlaay sing1 hlaay yaang1
いろえんぴつ,色鉛筆,ສໍສີ,soh sii
いわ,岩,ກ້ອນຫີນ,kohn2 hhiin
いわう,祝う,ສະຫລອງ,sa hlohng
いわし,鰯,ປາຊາດິນ,paa xaa din
いん,員,ຄົນ,khon
いんかん,印鑑,ກາຈ້ຳ,kaa jam2
いんく,インク,ນ້ຳມຶກ,nam2 muek
いんげんまめ,インゲン豆,ຫມາກຖົ່ວຍາວ,hmaak htua1 nyaaw
いんさつ,印刷,ພິມ,phim
いんさつき,印刷機,ເຄື່ອງພິມ,kheuang1 phim
いんしょう,印章,ຕາຈ້ຳ,taa jam2
いんしょう,印象,ພາບຕິດຕາ,phaap tit taa
いんすたんと,インスタント,ສຳເລັດຮູບ,sam let huup
いんすたんとこーひー,インスタント・コーヒー,ກາເຟສຳເລັດຮູບ,kaa fee sam let huup
いんすたんとらーめん,インスタント・ラーメン,ຫມີ່ສຳເລັດຮູບ,hmii1 sam let huup
いんすたんとらーめん,インスタント・ラーメン,ຫມີ່ໄວໆ,hmii1 wai #
いんたーねっと,インターネット,ອິນເຕີເນັດ,in ter net
いんたーねっとかふぇ,インターネット・カフェ,ອິນເຕີເນັດຄາເຟ້,in ter net khaa fee2
いんたーほん,インターホン,ອິນເຕີຄອມ,in ter khohm
いんたい,引退,ກະສຽນ,ka sian
いんたい,引退,ອອກກິນເບັ້ຍບຳນານ,ohk kin bia'2 bam naan
いんたびゅー,インタビュー,ສຳພາດ,sam phaat
いんち,インチ,ນີ້ວ,niiw2
いんちき,インチキ,ຫລອກ,hlohk
いんちょう,院長,ຜູ້ອຳນວຍການໂຮງຫມໍ,hpuu2 am nuay kaan hoong hmoh
いんど,インド,ອິນເດຍ,in dia
いんどねしあ,インドネシア,ອິນໂດເນເຊຍ,in doo nee xia
いんどよう,インド洋,ມະຫາສະມຸດ​ອິນ​ເດຍ,ma kka sa mut in dia
いんない,院内,ໃນໂຮງຫມໍ,nay hoong hmoh
いんないかんせん,院内感染,ຕິດໂລກໃນໂຮງຫມໍ,tit look nay hoong hmoh
いんふるえんざ,インフルエンザ,ໄຂຫວັດໃຫຍ່,hkai hvat hyay1
いんふるえんざにかかる,インフルエンザにかかる,ເປັນໄຂຫວັດໃຫຍ່,pen hkai hvat hyay1
いんふれ,インフレ,ເງິນເຟີ້,ngoen fer2
いんぼいす,インボイス,ໃປສົ່ງເຄື່ອງ,pay song1 kheuang1
いんぽてんつ,インポテンツ,ຂ້ອຍບໍ່ເກັ່ງ,hkohy2 boh1 keng1
いんりょう,飲料,ເຄື່ອງດື່ມ,kheuang1 deum1
いんりょうすい,飲料水,ນ້ຳດື່ມ,nam2 deum1
う,う,ຈະ,ja
う,う,ຊິ,xi
う,う,ນຳກັນ,nam kan
う,う,ເຮົາມາພາກັນ,hao maa phaa kan
うあんごあけ,雨安居明け,ວັນອອກພັນສາ,wan ohk phan saa
うあんごいり,雨安居入り,ວັນເຂົ້າພັນສາ,wan hkao2 phan saa
ういすきー,ウイスキー,ເຫລົ້າວິສະກີ້,hlao2 wi sa kii2
ういんどうず,ウインドウズ,ປ່ອງຢ້ຽມ,pohng1 yiam2
ういんなー,ウインナー,ໄສ້ກອກເຮັດດວ້ຍຊີ້ນງົວແລະຫມູ,sai2 kohk het dwy2 xiin2 ngua le' hmuu
うーん,ウーン,ອັນນາ,an naa
うえ,飢え,ຄວາມອຶດຢາກ,khwaam ued yaak
うえ,上,ທາງເທິງ,thaang thoeng
うえ,上,ເທິງ,thoeng
うえいたー,ウエイター,ພະນັກງານເສີບ,pha nak ngaan serp
うえいたー,ウエイター,ເດັກເສີບ,dek serp
うえいとれす,ウエイトレス,ພະນັກງານເສີບ,pha nak ngaan serp
うえいとれす,ウエイトレス,ເດັກເສີບ,dek serp
うえーぶ,ウエーブ,ຄື້ນຜົມ,kheun2 hpom
うえきしょくにん,植木職人,ຊ່າງສວນ,xaang1 suan
うえきばさみ,植木ばさみ,ມິດຕັດຫ້ຍາ,mit tat hyaa2
うえすと,ウエスト,ແອວ,aew
うえる,植える,ປູກ,puuk
うえる,飢える,ອຶດຢາກ,uet yaak
うお,魚,ປາ,paa
うおいちば,魚市場,ຕະຫລາດປາ,ta hlaat paa
うおざ,魚座,ລາສີມິນ,laa sii min
うがい,うがい,ບ້ວນປາກ,buan2 paak
うがい,うがい,ມ້ວນປາກ,muan2 paak
うかがう,伺う,ຖາມ,htaam
うかがう,伺う,ຢ້ຽມຢາມ,yiam2 yaam
うかがう,伺う,ໄປຢ້ຽມຢາມ,pai yiam2 yaam
うかぶ,浮かぶ,ລອຍ,lohy
うがんだ,ウガンダ,ອູການດາ,uu kaan daa
うき,雨季,ຍາມຝົນ,nyaam hfon
うき,雨季,ລະດູຝົນ,la duu hfon
うく,浮く,ລອຍ,lohy
うくらいな,ウクライナ,ອູແກຣນ,uu kraen
うけい,う形,ຮູບຕັ້ງໃຈ,huup tang2 jay
うけつけ,受付,ບ່ອນຕ້ອນຮັບ,bohn1 tohn2 hap
うけつけ,受付,ພະນັກງານຕ້ອນຮັບ,pa nak ngaan tohn2 hep
うけつける,受け付ける,ຮັບ,hap
うけとり,受取,ໃບຮັບ,bay hap
うけとりにん,受取人,ຜູ້ຮັບຈົດຫມາຍ,hpuu2 hap jot hmaay
うけとる,受け取る,ຮັບ,hap
うけとる,受け取る,ເອົາ,ao
うけとる,受け取る,ໄດ້ຮັບ,dai2 hap
うける,受ける,ຮັບ,hap
うごかす,動かす,ຍ້າຍ,nyaay2
うごき,動き,ການປະຕິບັດ,kaan pa ti bat
うごく,動く,ເຄື່ອນທີ່,kheuan1 thii1
うこん,ウコン,ຂ່າ,hkaa1
うさぎ,兎/ウサギ,ກະຕ່າຍ,ka taay1
うし,牛/ウシ,ງົວ,ngua
うしどし,丑年,ປີສະລູ,pii sa luu
うしなう,失う,ເສຍ,sia
うしなう,失う,ເຮ່ຍ,hia1
うしろ,後ろ,ຫລັງ,hlang
うすい,（味が）薄い,ຈາງ,jaang
うすい,薄い,ບາງ,baang
うすい,（色が）薄い,ອ່ອນ,ohn1
うずべきすたん,ウズベキスタン,ອູຊາເບກິດສະຖານ,uu xaa bee kit sa htaan
うせつ,右折,ລ້ຽວຂວາ,liaw2 hkwaa
うせつきんし,右折禁止,ຫ້າມລ້ຽວຂວາ,hhaam2 liaw2 hkwaa
うそ,嘘,ຕົວະ,tua'
うそつき,嘘つき,ຂີ້ຕົວະ,hkii2 tua'
うそつき,嘘つき,ຄົນຂີ້ຕົວະ,khon hkii2 tua'
うそをつく,嘘をつく,ຕົວະ,tua'
うた,歌,ເພງ,pheeng
うたう,歌う,ຮ້ອງເພັງ,hohng2 pheng
うたがう,疑う,ສົງໃສ,song say
うち,家,ບ້ານເຮືອນ,baan2 heuan
うち,内,ໃນ,nay
うちあわせる,打ち合わせる,ປືກສາຫາລືພາຍໃນ,peuk saa hhaa leu phaay nay
うちがわ,内側,ຂາງໃນ,hkaang2 nay
うちゅう,宇宙,ຈັກກະວານ,jak ka waan
うちゅうじん,宇宙人,ມະນຸດຕ່າງດາວ,ma nut taang1 daaw
うちゅうせん,宇宙船,ຍານອະວະກາດ,nyaan a wa kaat
うちゅうひこうし,宇宙飛行士,ມະນຸດອະວະກາດ,ma nut a wa kaat
うちわ,団扇,ພັດ,phat
うつ,打つ,ກົດ,kot
うつ,（拳で）打つ,ຊົກ,xok
うつ,撃つ,ຍິງ,nying
うつ,討つ,ໂຈມຕີ,joon tii
うつくしい,美しい,ງາມ,ngaam
うつす,移す,ຍ້າຍ,nyaay2
うつす,写す,ອັດເອກະສານ,at ee ka saan
うったえる,訴える,ຟ້ອງ,fohng2
うったえる,訴える,ຟ້ອງຮ້ອງ,fohng2 hohng2
うつぶせにねる,うつ伏せに寝る,ນອນເຫມບ,nohn hmeep
うつる,映る,ອອກລາຍການ,ohk laay kaan
うで,腕,ແຂນ,hkaen
うでどけい,腕時計,ໂມງໃສ່ແຂນ,moong say1 hkaen
うでまえ,腕前,ຝີມື,hfii meu
うとうと,うとうと,ເຊືອກໄປ,xeuak pai
うどし,卯年,ປີເຖາະ,pii hto'
うどん,うどん,ເຝີຍີ່ປຸ່ນ,hfer nyii1 pun1
うなぎ,鰻/ウナギ,ອ່ຽນ,ian1
うなずく,うなずく,ງຶກຫົວ,ngoek hhua
うばう,奪う,ຍາດຊິງ,nyaat xing
うばぐるま,乳母車,ລົດເຂັນເດັກ,lot hken dek
うま,馬/ウマ,ມ້າ,maa2
うまい,上手い,ດີ,dii
うまい,上手い,ເກັ່ງ,keng1
うまい,旨い,ແຊບ,xaep
うまごや,馬小屋,ຄອກມ້າ,khohk maa2
